timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
96304000,0,473958356,85450497,497780,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.54,-1.76,-10.39,0.03,9.71003,0,nan,nan,3,0,10
96404000,0,473958338,85450352,497791,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.53,-1.74,-10.38,0.02,9.71003,0,nan,nan,3,0,10
96504000,0,473958324,85450212,497785,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.51,-1.72,-10.37,0.0,9.71003,0,nan,nan,3,0,10
96604000,0,473958308,85450069,497796,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.5,-1.71,-10.36,0.0,9.71003,0,nan,nan,3,0,10
96704000,0,473958293,85449923,497786,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.5,-1.71,-10.36,-0.01,9.71003,0,nan,nan,3,0,10
96804000,0,473958276,85449780,497804,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.5,-1.71,-10.36,-0.02,9.71003,0,nan,nan,3,0,10
96904000,0,473958260,85449636,497795,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.49,-1.72,-10.35,-0.03,9.71003,0,nan,nan,3,0,10
97004000,0,473958243,85449495,497820,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.48,-1.72,-10.33,-0.04,9.71003,0,nan,nan,3,0,10
97104000,0,473958226,85449350,497813,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.45,-1.73,-10.31,-0.05,9.71003,0,nan,nan,3,0,10
97204000,0,473958218,85449279,497806,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.43,-1.73,-10.29,-0.06,9.71003,0,nan,nan,3,0,10
97304000,0,473958202,85449139,497809,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.4,-1.74,-10.25,-0.07,9.71003,0,nan,nan,3,0,10
97404000,0,473958185,85448997,497837,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.36,-1.78,-10.21,-0.07,9.71003,0,nan,nan,3,0,10
97504000,0,473958167,85448856,497837,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.34,-1.84,-10.17,-0.08,9.69258,0,nan,nan,3,0,10
97604000,0,473958151,85448716,497832,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.31,-1.89,-10.14,-0.08,9.69258,0,nan,nan,3,0,10
97704000,0,473958134,85448577,497837,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.29,-1.93,-10.1,-0.09,9.69258,0,nan,nan,3,0,10
97804000,0,473958115,85448437,497850,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.26,-1.96,-10.07,-0.09,9.67512,0,nan,nan,3,0,10
97904000,0,473958096,85448299,497862,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.23,-1.98,-10.03,-0.1,9.67512,0,nan,nan,3,0,10
98004000,0,473958078,85448158,497885,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.2,-2.0,-10.0,-0.1,9.67512,0,nan,nan,3,0,10
98104000,0,473958059,85448023,497896,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.17,-2.02,-9.97,-0.1,9.67512,0,nan,nan,3,0,10
98204000,0,473958038,85447884,497913,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.14,-2.04,-9.94,-0.1,9.67512,0,nan,nan,3,0,10
98304000,0,473958019,85447747,497914,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.12,-2.06,-9.91,-0.1,9.67512,0,nan,nan,3,0,10
98404000,0,473958002,85447611,497920,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.07,-2.04,-9.86,-0.1,9.67512,0,nan,nan,3,0,10
98504000,0,473957992,85447543,497929,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.02,-2.01,-9.82,-0.1,9.67512,0,nan,nan,3,0,10
98604000,0,473957973,85447406,497947,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.85,-1.92,-9.66,-0.1,9.67512,0,nan,nan,3,0,10
98704000,0,473957956,85447276,497955,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.62,-1.8,-9.45,-0.1,9.69258,0,nan,nan,3,0,10
98804000,0,473957940,85447146,497957,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.35,-1.65,-9.2,-0.1,9.69258,0,nan,nan,3,0,10
98904000,0,473957925,85447020,497971,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.02,-1.46,-8.91,-0.1,9.71003,0,nan,nan,3,0,10
99004000,0,473957911,85446900,497987,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.65,-1.24,-8.56,-0.09,9.72748,0,nan,nan,3,0,10
99104000,0,473957901,85446786,498002,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.25,-1.0,-8.19,-0.06,9.74493,0,nan,nan,3,0,10
99204000,0,473957894,85446675,498009,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.87,-0.78,-7.83,-0.05,9.77984,0,nan,nan,3,0,10
99304000,0,473957888,85446567,498008,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.5,-0.56,-7.48,-0.06,9.79729,0,nan,nan,3,0,10
99404000,0,473957882,85446466,498012,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.12,-0.33,-7.11,-0.06,9.8322,0,nan,nan,3,0,10
99504000,0,473957881,85446369,498027,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.71,-0.08,-6.7,-0.05,9.8671,0,nan,nan,3,0,10
99604000,0,473957880,85446279,498025,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.28,0.17,-6.27,-0.04,9.90201,0,nan,nan,3,0,10
99704000,0,473957884,85446193,498042,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.84,0.45,-5.82,-0.03,9.95437,0,nan,nan,3,0,10
99804000,0,473957886,85446156,498040,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.62,0.59,-5.59,-0.02,9.98927,0,nan,nan,3,0,10
99904000,0,473957892,85446083,498039,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.2,0.87,-5.13,-0.01,10.0416,0,nan,nan,3,0,10
100004000,0,473957902,85446018,498040,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.8,1.15,-4.66,-0.01,10.1114,0,nan,nan,3,0,10
100104000,0,473957915,85445954,498012,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.43,1.44,-4.19,0.0,10.1987,0,nan,nan,3,0,10
100204000,0,473957931,85445897,498020,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.09,1.72,-3.71,0.0,10.3034,0,nan,nan,3,0,10
100304000,0,473957948,85445848,498022,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.81,2.01,-3.23,0.02,10.4256,0,nan,nan,3,0,10
100404000,0,473957967,85445808,498032,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.59,2.3,-2.75,0.03,10.5652,0,nan,nan,3,0,10
100504000,0,473957989,85445773,498013,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.45,2.59,-2.27,0.04,10.7223,0,nan,nan,3,0,10
100604000,0,473958016,85445746,498025,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.4,2.88,-1.79,0.05,10.8968,0,nan,nan,3,0,10
100704000,0,473958043,85445725,498023,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.44,3.18,-1.31,0.06,11.0539,0,nan,nan,3,0,10
100804000,0,473958074,85445710,498006,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.57,3.47,-0.83,0.06,11.211,0,nan,nan,3,0,10
100904000,0,473958107,85445700,497991,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.78,3.77,-0.34,0.07,11.3506,0,nan,nan,3,0,10
101004000,0,473958145,85445699,498000,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.06,4.06,0.13,0.08,0.0174528,0,nan,nan,3,0,10
101104000,0,473958164,85445700,498014,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.22,4.2,0.37,0.08,0.0872639,0,nan,nan,3,0,10
101204000,0,473958206,85445710,497974,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.57,4.49,0.85,0.08,0.174528,0,nan,nan,3,0,10
101304000,0,473958248,85445724,497961,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.95,4.77,1.33,0.09,0.261792,0,nan,nan,3,0,10
101404000,0,473958295,85445746,497950,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.37,5.06,1.8,0.09,0.331603,0,nan,nan,3,0,10
101504000,0,473958343,85445773,497953,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.8,5.34,2.27,0.09,0.401414,0,nan,nan,3,0,10
101604000,0,473958394,85445808,497959,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.25,5.61,2.74,0.09,0.453772,0,nan,nan,3,0,10
101704000,0,473958451,85445849,497947,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.71,5.89,3.2,0.09,0.488678,0,nan,nan,3,0,10
101804000,0,473958505,85445896,497931,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.18,6.17,3.67,0.1,0.523583,0,nan,nan,3,0,10
101904000,0,473958565,85445949,497916,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.66,6.45,4.13,0.1,0.558489,0,nan,nan,3,0,10
102004000,0,473958625,85446011,497911,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.15,6.73,4.59,0.1,0.593394,0,nan,nan,3,0,10
102104000,0,473958690,85446079,497895,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.63,7.0,5.04,0.1,0.610847,0,nan,nan,3,0,10
102204000,0,473958757,85446150,497875,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.12,7.28,5.5,0.1,0.645753,0,nan,nan,3,0,10
102304000,0,473958826,85446227,497866,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.6,7.54,5.94,0.11,0.663206,0,nan,nan,3,0,10
102404000,0,473958862,85446270,497855,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.82,7.66,6.14,0.13,0.663206,0,nan,nan,3,0,10
102504000,0,473958934,85446356,497850,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.2,7.87,6.49,0.14,0.680658,0,nan,nan,3,0,10
102604000,0,473959008,85446447,497826,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.47,8.01,6.74,0.11,0.698111,0,nan,nan,3,0,10
102704000,0,473959084,85446543,497815,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.62,8.09,6.88,0.08,0.698111,0,nan,nan,3,0,10
102804000,0,473959160,85446640,497796,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.69,8.12,6.95,0.05,0.698111,0,nan,nan,3,0,10
102904000,0,473959236,85446736,497790,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.72,8.13,6.99,0.03,0.698111,0,nan,nan,3,0,10
103004000,0,473959311,85446834,497790,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.73,8.13,7.0,0.01,0.698111,0,nan,nan,3,0,10
103104000,0,473959388,85446929,497811,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.74,8.13,7.01,0.0,0.698111,0,nan,nan,3,0,10
103204000,0,473959465,85447026,497808,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.75,8.13,7.02,0.0,0.698111,0,nan,nan,3,0,10
103304000,0,473959540,85447125,497811,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.76,8.14,7.03,-0.02,0.698111,0,nan,nan,3,0,10
103404000,0,473959617,85447222,497819,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.76,8.14,7.04,-0.03,0.698111,0,nan,nan,3,0,10
103504000,0,473959694,85447319,497824,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.76,8.14,7.04,-0.04,0.698111,0,nan,nan,3,0,10
103604000,0,473959768,85447414,497834,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.75,8.13,7.03,-0.05,0.698111,0,nan,nan,3,0,10
103704000,0,473959806,85447465,497830,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.74,8.12,7.02,-0.05,0.698111,0,nan,nan,3,0,10
103804000,0,473959883,85447561,497824,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.71,8.11,6.99,-0.06,0.698111,0,nan,nan,3,0,10
103904000,0,473959959,85447658,497816,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.68,8.09,6.97,-0.07,0.698111,0,nan,nan,3,0,10
104004000,0,473960035,85447754,497851,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.64,8.07,6.94,-0.08,0.698111,0,nan,nan,3,0,10
104104000,0,473960110,85447852,497845,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.6,8.04,6.91,-0.09,0.698111,0,nan,nan,3,0,10
104204000,0,473960184,85447945,497856,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.57,8.02,6.87,-0.09,0.698111,0,nan,nan,3,0,10
104304000,0,473960258,85448040,497876,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.53,8.0,6.84,-0.1,0.698111,0,nan,nan,3,0,10
104404000,0,473960333,85448133,497889,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.5,7.99,6.82,-0.1,0.698111,0,nan,nan,3,0,10
104504000,0,473960408,85448230,497891,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.47,7.97,6.79,-0.1,0.698111,0,nan,nan,3,0,10
104604000,0,473960484,85448323,497919,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.44,7.95,6.76,-0.1,0.698111,0,nan,nan,3,0,10
104704000,0,473960557,85448417,497923,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.41,7.94,6.73,-0.1,0.698111,0,nan,nan,3,0,10
104804000,0,473960633,85448507,497930,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.37,7.92,6.69,-0.1,0.698111,0,nan,nan,3,0,10
104904000,0,473960706,85448600,497959,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.33,7.9,6.66,-0.1,0.698111,0,nan,nan,3,0,10
105004000,0,473960743,85448647,497962,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.31,7.89,6.64,-0.1,0.698111,0,nan,nan,3,0,10
105104000,0,473960817,85448738,497944,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.28,7.87,6.6,-0.09,0.680658,0,nan,nan,3,0,10
105204000,0,473960890,85448828,497976,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.24,7.85,6.57,-0.09,0.680658,0,nan,nan,3,0,10
105304000,0,473960963,85448918,497972,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.2,7.83,6.53,-0.08,0.680658,0,nan,nan,3,0,10
105404000,0,473961036,85449008,497982,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.18,7.82,6.51,-0.08,0.680658,0,nan,nan,3,0,10
105504000,0,473961109,85449097,497987,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.15,7.81,6.48,-0.08,0.680658,0,nan,nan,3,0,10
105604000,0,473961183,85449187,497995,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.13,7.8,6.46,-0.07,0.680658,0,nan,nan,3,0,10
105704000,0,473961257,85449277,498010,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.1,7.79,6.43,-0.06,0.680658,0,nan,nan,3,0,10
105804000,0,473961330,85449365,498019,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.06,7.77,6.39,-0.06,0.680658,0,nan,nan,3,0,10
105904000,0,473961401,85449452,498033,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.03,7.75,6.36,-0.06,0.680658,0,nan,nan,3,0,10
106004000,0,473961475,85449541,498046,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,10.01,7.74,6.34,-0.06,0.680658,0,nan,nan,3,0,10
106104000,0,473961547,85449630,498042,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.99,7.69,6.37,-0.05,0.680658,0,nan,nan,3,0,10
106204000,0,473961618,85449718,498041,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.93,7.57,6.42,-0.04,0.698111,0,nan,nan,3,0,10
106304000,0,473961652,85449762,498051,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.87,7.49,6.43,-0.04,0.698111,0,nan,nan,3,0,10
106404000,0,473961721,85449852,498058,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.69,7.32,6.35,-0.04,0.698111,0,nan,nan,3,0,10
106504000,0,473961789,85449938,498063,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.46,7.14,6.19,-0.03,0.698111,0,nan,nan,3,0,10
106604000,0,473961855,85450024,498057,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,9.18,6.97,5.97,-0.03,0.698111,0,nan,nan,3,0,10
106704000,0,473961921,85450101,498056,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.9,6.81,5.72,-0.02,0.698111,0,nan,nan,3,0,10
106804000,0,473961984,85450182,498051,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.6,6.64,5.45,-0.01,0.680658,0,nan,nan,3,0,10
106904000,0,473962045,85450255,498063,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.3,6.48,5.18,0.0,0.663206,0,nan,nan,3,0,10
107004000,0,473962105,85450327,498068,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,8.0,6.32,4.91,0.0,0.645753,0,nan,nan,3,0,10
107104000,0,473962165,85450391,498066,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.71,6.16,4.63,0.01,0.6283,0,nan,nan,3,0,10
107204000,0,473962220,85450453,498068,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.42,6.01,4.35,0.02,0.610847,0,nan,nan,3,0,10
107304000,0,473962275,85450511,498064,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,7.13,5.85,4.07,0.02,0.593394,0,nan,nan,3,0,10
107404000,0,473962330,85450564,498047,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.83,5.69,3.78,0.03,0.575942,0,nan,nan,3,0,10
107504000,0,473962383,85450616,498051,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.54,5.53,3.49,0.03,0.558489,0,nan,nan,3,0,10
107604000,0,473962408,85450639,498050,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.4,5.45,3.35,0.03,0.541036,0,nan,nan,3,0,10
107704000,0,473962458,85450682,498033,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.1,5.28,3.05,0.03,0.523583,0,nan,nan,3,0,10
107804000,0,473962506,85450722,498023,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.79,5.1,2.73,0.02,0.488678,0,nan,nan,3,0,10
107904000,0,473962556,85450759,498026,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.43,4.89,2.36,0.02,0.436319,0,nan,nan,3,0,10
108004000,0,473962599,85450789,498027,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.05,4.66,1.94,0.03,0.383961,0,nan,nan,3,0,10
108104000,0,473962641,85450813,498025,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.65,4.4,1.49,0.05,0.31415,0,nan,nan,3,0,10
108204000,0,473962681,85450829,498011,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.26,4.13,1.02,0.06,0.226886,0,nan,nan,3,0,10
108304000,0,473962720,85450841,498000,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.9,3.86,0.55,0.07,0.139622,0,nan,nan,3,0,10
108404000,0,473962755,85450846,498012,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.59,3.59,0.08,0.07,0.0174528,0,nan,nan,3,0,10
108504000,0,473962788,85450843,497996,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.34,3.32,-0.39,0.07,11.3331,0,nan,nan,3,0,10
108604000,0,473962817,85450836,498014,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.17,3.04,-0.87,0.08,11.1761,0,nan,nan,3,0,10
108704000,0,473962844,85450822,497991,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.08,2.76,-1.35,0.09,10.9841,0,nan,nan,3,0,10
108804000,0,473962857,85450811,497975,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.07,2.62,-1.6,0.09,10.8968,0,nan,nan,3,0,10
108904000,0,473962878,85450786,497957,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.13,2.34,-2.08,0.1,10.7223,0,nan,nan,3,0,10
109004000,0,473962901,85450754,497956,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.29,2.06,-2.56,0.1,10.5478,0,nan,nan,3,0,10
109104000,0,473962920,85450715,497953,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.52,1.78,-3.04,0.11,10.4081,0,nan,nan,3,0,10
109204000,0,473962934,85450670,497928,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.83,1.5,-3.52,0.11,10.286,0,nan,nan,3,0,10
109304000,0,473962947,85450616,497906,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.18,1.22,-3.99,0.11,10.1638,0,nan,nan,3,0,10
109404000,0,473962956,85450559,497905,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.56,0.94,-4.47,0.11,10.0765,0,nan,nan,3,0,10
109504000,0,473962964,85450494,497902,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.98,0.66,-4.94,0.11,10.0067,0,nan,nan,3,0,10
109604000,0,473962969,85450422,497880,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.43,0.37,-5.42,0.12,9.95437,0,nan,nan,3,0,10
109704000,0,473962970,85450343,497868,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.89,0.09,-5.89,0.12,9.88456,0,nan,nan,3,0,10
109804000,0,473962969,85450260,497847,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.31,-0.15,-6.31,0.17,9.84965,0,nan,nan,3,0,10
109904000,0,473962968,85450170,497819,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.48,-0.26,-6.48,0.1,9.8322,0,nan,nan,3,0,10
110004000,0,473962965,85450080,497823,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.33,-0.24,-6.33,0.06,9.8322,0,nan,nan,3,0,10
110104000,0,473962964,85449998,497841,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,6.01,-0.18,-6.01,0.07,9.84965,0,nan,nan,3,0,10
110204000,0,473962962,85449956,497841,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.83,-0.15,-5.83,0.08,9.84965,0,nan,nan,3,0,10
110304000,0,473962961,85449879,497841,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.46,-0.12,-5.46,0.08,9.84965,0,nan,nan,3,0,10
110404000,0,473962961,85449805,497824,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,5.12,-0.11,-5.12,0.06,9.84965,0,nan,nan,3,0,10
110504000,0,473962961,85449736,497819,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.79,-0.12,-4.79,0.04,9.84965,0,nan,nan,3,0,10
110604000,0,473962959,85449673,497805,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.46,-0.14,-4.46,0.02,9.84965,0,nan,nan,3,0,10
110704000,0,473962957,85449613,497806,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,4.13,-0.15,-4.13,0.0,9.8322,0,nan,nan,3,0,10
110804000,0,473962956,85449558,497798,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.79,-0.17,-3.79,0.0,9.8322,0,nan,nan,3,0,10
110904000,0,473962955,85449506,497783,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.44,-0.18,-3.43,0.0,9.81474,0,nan,nan,3,0,10
111004000,0,473962952,85449462,497786,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,3.08,-0.19,-3.07,-0.01,9.81474,0,nan,nan,3,0,10
111104000,0,473962951,85449422,497793,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.71,-0.2,-2.7,-0.02,9.79729,0,nan,nan,3,0,10
111204000,0,473962951,85449386,497797,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,2.34,-0.21,-2.33,-0.03,9.77984,0,nan,nan,3,0,10
111304000,0,473962947,85449360,497800,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.97,-0.21,-1.96,-0.03,9.76239,0,nan,nan,3,0,10
111404000,0,473962946,85449331,497817,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.6,-0.22,-1.59,-0.03,9.72748,0,nan,nan,3,0,10
111504000,0,473962945,85449322,497804,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.42,-0.23,-1.4,-0.04,9.71003,0,nan,nan,3,0,10
111604000,0,473962942,85449305,497812,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,1.06,-0.23,-1.03,-0.03,9.65767,0,nan,nan,3,0,10
111704000,0,473962940,85449295,497810,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.73,-0.24,-0.69,-0.02,9.5355,0,nan,nan,3,0,10
111804000,0,473962936,85449287,497817,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.47,-0.23,-0.4,-0.02,9.34352,0,nan,nan,3,0,10
111904000,0,473962934,85449284,497803,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.28,-0.21,-0.18,-0.03,8.99446,0,nan,nan,3,0,10
112004000,0,473962933,85449282,497806,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.19,-0.18,0.01,-0.03,3.07169,0,nan,nan,3,0,10
112104000,0,473962931,85449285,497816,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.23,-0.15,0.18,-0.03,2.25141,0,nan,nan,3,0,10
112204000,0,473962930,85449288,497822,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.35,-0.1,0.33,-0.03,1.8849,0,nan,nan,3,0,10
112304000,0,473962929,85449292,497847,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.47,-0.06,0.47,-0.03,1.69292,0,nan,nan,3,0,10
112404000,0,473962928,85449299,497860,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.58,-0.01,0.58,-0.03,1.5882,0,nan,nan,3,0,10
112504000,0,473962928,85449309,497843,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.68,0.02,0.68,-0.03,1.53584,0,nan,nan,3,0,10
112604000,0,473962930,85449320,497848,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.76,0.06,0.75,-0.03,1.48349,0,nan,nan,3,0,10
112704000,0,473962929,85449328,497853,0,0.25,0.0,0.3,0.4,0.0,0.0,0,0,0.82,0.1,0.81,-0.03,1.43113,0,nan,nan,3,0,10
